x1,x2,x3,x4,x5,label
-0.8846911218772273,1.0465283273203887,-0.04239818502011476,-1.0180972356761717,0.7272031057509716,0
-1.09829563881395,1.2057761938885367,0.12031366533740173,-1.2006872567661557,0.7063112912111782,0
-1.7758692295861613,1.2310369768707763,1.5247604196085305,-1.4551410577048893,-0.36908870502920166,0
-1.564207616738471,1.4250444126373216,0.712307727257031,-1.5122783459703835,0.3914070093362016,0
-0.24700445166028168,-0.10835470240868239,0.7295992598141181,-0.013204536079400359,-0.6392461753650743,0
-0.5547780131891717,0.3080713773746379,0.6179432982021276,-0.40281443639567843,-0.27617440924160647,0
1.9283466087863779,-1.414664351201208,-1.511423739068709,1.6328152437934953,0.2369051755837855,1
-1.8568220278890009,1.8228083490898164,0.602729390584544,-1.8839492536834614,0.7404832741613941,0
-2.4448853867172744,1.6773616855908637,2.1314581757748914,-1.9915296793982915,-0.5448053908422563,0
-1.1323558435129506,1.507739286368006,-0.3656935935164275,-1.4169562668853148,1.2845634693069092,0
0.21935805213271345,-0.48851321953084254,0.43446030070496466,0.4074183083226661,-0.6619183052001892,1
-0.581586437674842,0.5003656855740506,0.3194095545703058,-0.5423305818112214,0.08353977215657721,0
-0.3702829511282882,0.4870407676689261,-0.10848835632231962,-0.45929220774218976,0.4074519646205563,1
0.35169221503388426,-0.4735346871602689,0.12330465605947778,0.44364019149944256,-0.4100142558977486,1
0.711540603334219,0.1482652377973523,-1.7984059577130533,0.14892825682232663,1.4968707844885347,0
-0.7373751862148936,1.3883028436449993,-0.9905652406412491,-1.1977688674635425,1.6912598692950809,1
-0.27339007451102937,-0.01811236079855827,0.6190658269558311,-0.08351434259476406,-0.4934269027244887,0
0.10352649563734283,0.5763979300932505,-1.288685733715992,-0.35378033995932795,1.3844999418377923,0
1.604867741937022,-0.970692358070944,-1.640432113175529,1.219063410306407,0.6317439644996724,1
0.25196996782830494,0.0659334441231022,-0.661709315268319,0.043650324503960725,0.5583112164119087,0
0.4499956434221858,-0.9157617115135479,0.7313568182336706,0.7773302989253689,-1.1762201910894168,1
0.1845847536440782,-0.18579963005057057,-0.05140890202592273,0.1903916364216898,-0.08327563034641355,1
0.0869538837841846,-0.7245883417457144,1.1550322732543912,0.5207872317511857,-1.3788700076801448,1
0.3228251537398335,-0.5781227501340297,0.37873160289235974,0.504302205092978,-0.678025330278079,1
-1.2330930062401464,1.4522206439794354,-0.04716864768934528,-1.4146760883307756,1.000035763755818,0
0.035572472917732585,-0.4786329373245125,0.8097974800018508,0.3363506697210197,-0.9472421088390409,0
-0.6419091566814876,0.5402331607994761,0.37480921554948193,-0.5904403425611784,0.06690542606270118,1
0.5321190611191837,-1.0513854810068273,0.806517180702988,0.8978750009452061,-1.3246364160097575,1
0.16090071391230143,-0.7004246471576344,0.9519264042901054,0.530339956381095,-1.2048968971285912,0
0.8337920854361704,-1.668121074537086,1.3020270394327977,1.4208966146692152,-2.119087945631272,1
1.0477865515128304,-0.7540151852397913,-0.848378404116407,0.8772883064608539,0.15954602880789398,1
0.28208440429387593,-0.30951643354138786,-0.031221572572382547,0.30826536190838993,-0.18104381103704265,1
1.4112840168231158,-0.91422950311537,-1.3303374056953912,1.113041123403784,0.4280568122978185,1
0.3356475188798057,-0.19102901924504248,-0.365270512988011,0.24684894523008571,0.15732742198631555,0
-0.007178349775882838,-0.3960757705882996,0.7485403667098112,0.2655085239742325,-0.8448402777900118,0
-0.7305017263021771,0.3631826384215102,0.8922878809135228,-0.5016655868800033,-0.4529573560471702,0
-1.8292227126144578,2.3394319941860413,-0.4126911434597305,-2.223878483562033,1.872828349025742,0
-0.7620741697124883,0.7098770173848643,0.3181514404919626,-0.7473326260394099,0.22350106408221496,0
0.20621503610504807,-0.259655791815192,0.038977323696544816,0.247947132270335,-0.20255753002801793,1
-0.9962214188701759,1.2710541360425769,-0.21914014547748367,-1.2091031383975155,1.013588165544343,0
-0.6838715610269734,1.800512791693114,-1.8681892373230198,-1.4579671896360482,2.6471839176346053,0
0.3270967011207156,-0.9087654504695772,0.9816274034870228,0.7295433855304787,-1.366200088824607,1
-0.6196383460889459,0.42851194471045334,0.5339146369996501,-0.5070373072857459,-0.13093385743828828,0
0.3107918920249192,-0.8184851464257601,0.8494329212170091,0.6627392865599707,-1.2035110854095696,1
0.4338149221826072,-1.0179196640435095,0.955114233621838,0.8407919999161826,-1.4179916436164588,1
0.8809134632771844,-0.3455086983666519,-1.2471509219935766,0.5423962277833494,0.7406381693870309,0
0.32544090858455,-0.6287999005538439,0.4669364706268369,0.5395115865865813,-0.7802347197222282,1
0.6000080228511209,-1.715482132643602,1.890407458616024,1.371049098585,-2.6080552022037304,1
-0.2422314732462953,0.0709302136071168,0.3875067968317988,-0.1328540292067431,-0.25428889540695765,0
0.15282751501113556,-0.5988063514185634,0.781114237340544,0.45874708051223395,-1.0046558986216532,0
3.2535053197825103,-2.3010953188313508,-2.7087577798920135,2.696874747772313,0.5799735831194167,1
0.09618072451448484,-0.3097732987193027,0.36741671074817356,0.24331550834867482,-0.4912121885061939,1
1.0935263986173278,-0.9397467164652186,-0.6025395945755849,1.0189952841725043,-0.15483681368698465,1
-0.3489944607730915,0.41196698825670386,-0.01511618902774928,-0.401032486806614,0.28504034302700443,1
1.2773636725432007,-1.0087111625495568,-0.8686182674015229,1.1300630899019883,0.006328464659784923,1
-0.2572279899024578,0.05152664479621701,0.4555433399161817,-0.12497710846424769,-0.3200686771568823,1
-0.2121939762633269,-0.1218958145850671,0.680108865544048,0.008153101503347112,-0.6097430811873183,1
-0.6492583073200227,-0.18317092062182833,1.7296246843567742,-0.10348966771536411,-1.4665388409566684,0
-0.4753137383662139,0.18798424021039156,0.6700394581638676,-0.2937148428589921,-0.3963484441769122,0
-0.054718316656078625,-0.19401220761050295,0.47632518123583456,0.11211911687478206,-0.49911191740575817,1
-2.9158619356917015,3.4488206519158573,-0.13892226404546512,-3.3552572701707692,2.3958660559787237,0
1.2757443522280685,-0.801568556073115,-1.2485865779639942,0.9893231121446638,0.4392194808481466,1
-0.92205665466299,1.0411917474556815,0.04750857859851515,-1.0275754603646048,0.6537476939232991,0
-0.5439359545512777,0.5457367447848437,0.1547856651471752,-0.559843736132582,0.24165593702728141,1
0.6810346636691244,-0.5734347639098729,-0.3971483670568237,0.626613762284525,-0.07155840936688189,1
1.1780911177704843,-1.113120439854109,-0.4627299370601339,1.1659404640732922,-0.3785691417613523,1
1.023970287878846,-0.9365064763210774,-0.4595643751524125,0.9924365147957372,-0.2638709198127385,1
0.9859875358007393,-1.505930177121466,0.6758319542095629,1.364457959426587,-1.5245400660958344,1
-0.48427937090186024,0.5951414048810534,-0.06443671443832295,-0.572377486704126,0.4449059542121079,1
-0.45872259268339777,0.4050656619499526,0.232671035898908,-0.43480109961465363,0.08777240874094638,1
-0.30482429668799366,-0.009166653241696462,0.6698315045740153,-0.10057955426887982,-0.5269701514837359,0
-0.49646826434343666,0.2749725561871886,0.554325668093388,-0.35999016234441017,-0.24865932038800373,0
0.4628363377394419,-0.4064772332479379,-0.2388688045610472,0.43719738585319157,-0.0838891518080022,1
1.9523272505831717,-1.4984202701647968,-1.4077462469162654,1.6978932238380937,0.100720251794942,1
3.3704484503714807,-3.9669916293322456,0.12447618656766382,3.8651474581386345,-2.72836976547014,0
-2.350008421305357,1.9775530750554031,1.3725767910323778,-2.161431973601815,0.2444699537760411,0
